,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000132912,3265.887044,3464.606568,3476.730561,2891.304584,2077.099162,2005.691854,2104.42696,2137.053105
ENSG00000132915,3.842865911,5.263178049,3.292878195,1.315026342,3.783422881,3.568846715,2.985002781,5.600243986
ENSG00000132932,3.842865911,4.784707317,6.036943358,11.39689497,98.3689949,99.92770801,77.6100723,117.6051237
ENSG00000132938,3.842865911,6.698590244,6.585756391,7.451815939,44.13993361,10.70654014,41.79003893,44.80195189
ENSG00000132950,311.2721388,258.3741951,348.4962757,292.3741901,505.7175251,381.8665985,373.1253476,333.7745415
ENSG00000132952,637.3667604,612.4425366,542.2272762,517.6820367,1562.55365,1295.491357,1002.960934,1238.77397
ENSG00000132953,518.2379172,497.609561,720.5915117,568.5297219,3893.142144,3961.419853,3790.953531,3994.094011
ENSG00000132958,0,0,1.097626065,0.876684228,0,0,0,0
ENSG00000132963,813.5896115,844.5008415,968.6550025,1091.471864,3294.100188,3151.291649,2904.407706,2535.790477
ENSG00000132964,816.3345157,803.3523585,737.6047157,650.4996973,1050.53042,1056.378628,868.6358092,919.5600624
ENSG00000132965,0,0.478470732,0,0,1003.868204,1102.773635,653.715609,636.1877168
ENSG00000132970,486.946009,465.552022,450.0266867,363.3856125,200.5214127,217.6996496,214.9202002,239.6904426
ENSG00000132972,0,0,1.097626065,0,0,3.568846715,0,1.120048797
ENSG00000132975,0,0.478470732,0,0.438342114,2.522281921,3.568846715,2.985002781,3.360146391
ENSG00000133019,136.6962303,128.7086268,392.4013183,400.2063501,36.57308785,28.55077372,14.9250139,17.92078075
ENSG00000133026,6844.693169,6737.824844,6016.637276,5598.943823,697.410951,678.0808758,591.0305506,511.8623003
ENSG00000133027,115.2859773,103.349678,124.5805584,163.0632664,295.1069847,339.0404379,483.5704505,421.1383477
ENSG00000133028,1291.751927,1398.091478,2205.130765,1983.498066,369.5143014,328.3338978,385.0653587,440.1791773
ENSG00000133030,2899.71682,2886.135454,2716.624511,2941.275585,10931.56984,8900.703707,7659.517135,7608.491479
ENSG00000133048,1.646942533,2.87082439,1.646439098,2.630052684,15.13369152,7.13769343,2.985002781,6.720292783
ENSG00000133055,1.646942533,0.956941463,0,0,7.566845762,7.13769343,8.955008342,8.960390377
ENSG00000133056,1027.14316,1114.358334,934.6285944,902.9847549,455.2718867,417.5550656,602.9705617,704.5106934
ENSG00000133059,893.1918339,848.8070781,849.5625744,762.7152784,1170.338811,1059.947474,1367.131274,1205.172506
ENSG00000133063,0,2.392353659,0,0,0,0,0,1.120048797
ENSG00000133065,3245.574752,3046.90162,1894.502588,1950.184065,1750.463653,1787.992204,1280.566193,1299.256605
ENSG00000133067,0.548980844,0.478470732,1.646439098,3.945079026,5.044563841,17.84423357,11.94001112,19.04082955
ENSG00000133069,66.42668218,60.76578293,48.29554686,62.2445802,205.5659765,189.1488759,331.3353086,258.7312721
ENSG00000133083,0.548980844,1.913882927,2.19525213,10.52021074,103.4135587,74.94578101,92.5350862,75.04326941
ENSG00000133101,0,0,0,0.438342114,5137.888272,4682.32689,2943.212742,3179.818535
ENSG00000133103,602.7809672,608.6147707,724.433203,578.1732484,773.0794086,617.4104817,638.790595,721.3114254
ENSG00000133104,142.1860387,147.8474561,145.4354536,174.4601614,6230.036344,5046.349255,4614.814299,4958.456025
ENSG00000133106,14.27350196,10.5263561,40.61216441,33.31400067,13.87255056,7.13769343,8.955008342,16.80073196
ENSG00000133107,0.548980844,0,0,0,6.305704801,0,2.985002781,3.360146391
ENSG00000133111,166.8901767,159.8092244,229.9526606,231.0062941,165.2094658,192.7177226,170.1451585,193.7684419
ENSG00000133112,30678.14755,31578.58982,39275.25586,36285.9602,45597.81256,40642.02639,28999.30201,30653.49548
ENSG00000133114,508.9052428,500.0019146,554.8499759,472.5327989,472.9278601,435.3992992,531.3304949,568.9847889
ENSG00000133116,5.489808444,9.090943902,7.134569423,9.643526509,6.305704801,3.568846715,0,1.120048797
ENSG00000133119,701.5975192,734.4525732,1044.391201,797.7826476,2319.238226,2187.703036,2402.927238,2634.354771
ENSG00000133121,141.6370579,156.4599293,74.63857243,59.1761854,1636.960966,1502.484467,1286.536198,1137.969578
ENSG00000133124,35.68375489,34.44989268,13.72032581,12.27357919,7.566845762,7.13769343,5.970005561,15.68068316
ENSG00000133131,1530.009613,1578.953415,1794.618616,1507.020188,645.7041717,638.8235619,826.8457702,837.7965003
ENSG00000133134,1420.762425,1382.780415,1527.34667,1822.188168,74.40731666,92.79001458,143.2801335,154.566734
ENSG00000133135,129.5594793,136.3641585,211.2930175,198.1306356,88.27986722,60.67039415,59.70005561,91.84400137
ENSG00000133136,126.2655942,135.4072171,80.12670275,75.39484362,63.05704801,32.11962043,29.85002781,32.48141512
ENSG00000133138,674.148477,623.4473634,406.6704571,346.7286122,781.9073954,695.9251094,325.3653031,285.6124433
ENSG00000133142,9055.439029,8954.101273,10410.43441,9576.021824,1055.574984,870.7985984,976.0959093,1192.851969
ENSG00000133169,46.66337178,41.62695366,92.7494025,261.6902421,29.00624209,17.84423357,44.77504171,45.92200068
ENSG00000133193,687.3240173,683.2562049,721.6891378,600.0903541,1895.494863,1730.890657,1525.336421,1417.981777
ENSG00000133195,225.0821462,222.967361,317.2139328,315.16798,1855.138353,1891.488759,1244.74616,1172.691091
ENSG00000133216,331.0354492,345.934339,167.936788,165.6933191,746.5954485,749.4578101,501.4804671,483.8610804
ENSG00000133226,4136.021682,3786.617371,3083.231617,2921.111848,375.8200062,364.0223649,417.9003893,398.7373718
ENSG00000133243,2012.563776,2002.878483,1667.293993,1956.320855,1553.725663,1952.159153,1295.491207,1304.856849
ENSG00000133246,6.587770133,7.177060976,24.69658646,10.52021074,3.783422881,3.568846715,5.970005561,0
ENSG00000133247,259.1189586,255.0249,187.1452441,223.9928203,250.9670511,339.0404379,337.3053142,313.6136632
ENSG00000133250,298.0965985,273.6852585,266.1743208,352.4270597,74.40731666,57.10154744,65.67006117,105.2845869
ENSG00000133256,36.23273573,40.6700122,4.939317293,12.71192131,2.522281921,0,2.985002781,1.120048797
ENSG00000133265,215.7494719,222.0104195,274.9553293,387.9327709,766.7737038,977.8639998,1450.711351,1256.69475
ENSG00000133275,2175.062106,2302.401161,1585.520851,1836.653458,911.8049143,938.606686,1140.271062,907.2395257
ENSG00000133302,441.3805989,472.7290829,622.9027919,458.5058513,667.143568,595.9974014,659.6856145,657.4686439
ENSG00000133313,8526.221495,8972.283161,8632.829002,8844.428835,308.9795353,317.6273576,591.0305506,554.4241546
ENSG00000133315,269.5495946,250.2401927,252.453995,288.8674532,104.6746997,114.2030949,122.385114,128.8056117
ENSG00000133316,337.0742385,373.6856415,400.6335138,468.1493778,341.7692002,281.9388905,573.1205339,497.3016659
ENSG00000133317,0,0,0.548813033,0,5.044563841,14.27538686,2.985002781,8.960390377
ENSG00000133318,4020.735705,3954.560598,3394.957419,3558.899624,6554.149571,6723.707211,4856.599524,4594.440166
ENSG00000133321,33.48783151,32.05753902,104.8232892,112.6539233,30.26738305,17.84423357,56.71505283,47.04204948
ENSG00000133328,1.097961689,0.956941463,6.585756391,1.315026342,2.522281921,7.13769343,0,5.600243986
ENSG00000133392,7.685731822,13.87565122,6.585756391,14.02694765,13.87255056,14.27538686,29.85002781,32.48141512
ENSG00000133393,1992.251485,1895.701039,2452.096629,2039.605857,1856.399494,1720.184117,1749.211629,1710.314513
ENSG00000133398,245.3944375,251.6756049,236.538417,299.3876639,814.6970603,778.0085838,641.7755978,659.7087415
ENSG00000133401,55.44706529,51.67483902,79.57788972,62.68292231,595.2585332,531.7581605,659.6856145,683.2297663
ENSG00000133422,2791.018613,2781.828834,2509.721998,2498.55005,442.6604771,385.4354452,465.6604338,568.9847889
ENSG00000133424,104.3063604,111.9621512,78.48026365,79.77826476,662.0990041,628.1170218,686.5506395,581.3053257
ENSG00000133433,55.44706529,57.41648781,63.66231178,90.73681761,15.13369152,7.13769343,11.94001112,11.20048797
ENSG00000133454,2.195923378,1.435412195,0.548813033,0.438342114,0,0,0,0
ENSG00000133460,304.6843687,273.2067878,394.0477574,405.4664555,26.48396017,17.84423357,29.85002781,41.44180549
ENSG00000133466,296.449656,301.9150317,289.2244682,266.9503475,544.8128948,631.6858685,432.8254032,378.5764934
ENSG00000133477,449.6153116,446.8916634,520.8235679,572.0364588,206.8271175,171.3046423,229.8452141,173.6075636
ENSG00000133488,0,0,0,0.438342114,44.13993361,53.53270072,68.65506395,67.20292783
ENSG00000133561,1.646942533,3.827765854,12.62269975,14.46528976,0,0,0,0
ENSG00000133574,0,0,3.292878195,0.876684228,2.522281921,0,0,0
ENSG00000133597,275.5883839,274.6422,381.9738707,574.2281694,290.0624209,281.9388905,408.9453809,367.3760055
ENSG00000133606,2331.521646,2330.630934,2021.278399,1905.47317,2967.46468,2862.215065,1805.926682,1994.806908
ENSG00000133612,1411.429751,1460.771144,1067.441348,1364.120659,432.5713494,442.5369926,546.2555089,421.1383477
ENSG00000133619,212.4555868,205.7424146,83.96839398,103.887081,157.64262,128.4784817,179.1001668,143.366246
ENSG00000133627,239.3556482,255.5033707,357.2772842,408.0965082,97.10785394,82.08347444,134.3251251,115.3650261
ENSG00000133636,0.548980844,0,0,0.438342114,3.783422881,0,5.970005561,2.240097594
ENSG00000133639,2996.337449,3000.489959,1008.169541,905.6148076,2228.436077,2387.558452,558.19552,536.5033738
ENSG00000133640,62.58381627,55.50260488,86.16364611,68.38136979,107.1969816,121.3407883,152.2351418,134.4058557
ENSG00000133641,658.2280325,729.1893951,851.7578265,693.8955665,882.7986722,795.8528174,850.7257925,801.9549387
ENSG00000133657,1896.728818,2021.060371,2150.798275,1627.564269,10085.34426,9343.240699,5611.805228,5857.855209
ENSG00000133661,1.097961689,0.478470732,2.744065163,1.753368456,20.17825536,7.13769343,14.9250139,12.32053677
ENSG00000133678,400.2070356,395.2168244,829.8053052,835.9184115,1549.94224,2102.050715,2179.05203,2098.971446
ENSG00000133687,8.234712667,10.04788537,4.939317293,15.34197399,623.0036344,521.0516204,659.6856145,632.8275704
ENSG00000133703,2131.143638,2015.318722,1989.996056,1692.00056,1087.103508,1106.342482,737.2956868,697.7904006
ENSG00000133704,1694.703867,1827.758195,2324.223193,2074.234884,1773.16419,1784.423357,1743.241624,1818.959247
ENSG00000133706,4302.362878,4351.691305,7416.110509,6217.882888,4412.73222,3997.108321,4319.299024,4570.919141
ENSG00000133710,1.097961689,1.435412195,1.646439098,6.575131711,3.783422881,0,2.985002781,5.600243986
ENSG00000133731,810.8447073,789.4767073,1185.984963,1098.485338,1235.918141,1191.994803,994.0059259,1279.095726
ENSG00000133739,754.8486611,764.1177585,1258.977097,959.5308877,983.689949,956.4509196,1182.061101,1208.532652
ENSG00000133740,309.0762154,308.613622,247.5146777,246.3482681,650.7487355,492.5008466,656.7006117,647.3882047
ENSG00000133742,1.097961689,0,1.097626065,0.438342114,3.783422881,3.568846715,0,2.240097594
ENSG00000133773,2867.326951,2717.713756,2321.479128,1955.882513,464.0998734,417.5550656,489.540456,589.1456673
ENSG00000133789,294.2537326,278.4699659,312.8234286,291.0591637,942.0722973,788.715124,647.7456034,675.3894247
ENSG00000133794,519.8848597,471.2936707,269.467199,233.1980047,1527.241703,1431.107533,650.7306062,632.8275704
ENSG00000133800,0.548980844,0,1.097626065,0,0,0,0,0
ENSG00000133805,26.35108053,13.39718049,4.39050426,5.260105369,2181.773861,2476.77962,1056.690984,1033.80504
ENSG00000133812,1088.080034,1058.855729,946.7024812,725.8945409,1676.056336,1834.387211,1605.931496,1653.192025
ENSG00000133816,687.8729981,671.7729073,885.2354215,1051.144389,7088.873338,7201.93267,6790.881326,6454.841218
ENSG00000133818,595.6442162,526.3178049,597.6573924,589.5701434,1563.814791,1281.215971,898.485837,981.1627463
ENSG00000133835,8547.631748,8934.962444,8362.264177,7632.41289,2053.137483,1873.644525,1973.086838,1960.085395
ENSG00000133858,1157.25162,1144.980461,1121.773839,967.4210457,1121.154314,1106.342482,755.2057035,825.4759635
ENSG00000133863,19.21432956,25.35894878,29.63590376,22.35544782,385.9091338,299.783124,420.8853921,407.6977622
ENSG00000133872,5129.677011,5166.526961,5404.161932,4567.963171,3748.110934,3779.408671,3173.057956,3056.613167
ENSG00000133874,200.3780082,213.3979463,71.34569423,78.0248963,219.4385271,264.0946569,119.4001112,109.7647821
ENSG00000133878,0,0,0,0.438342114,5.044563841,3.568846715,17.91001668,8.960390377
ENSG00000133884,904.7204317,895.218739,852.8554526,886.3277546,1053.052702,1370.437138,1092.511018,1162.610651
ENSG00000133895,1560.752541,1492.350212,1355.019377,1575.401558,798.3022278,774.4397371,1098.481023,1098.76787
ENSG00000133935,694.4607682,664.5958463,961.520433,1217.714393,529.6792033,617.4104817,686.5506395,620.5070336
ENSG00000133937,71.91649062,54.54566341,80.67551579,82.84665956,17.65597344,10.70654014,35.82003337,35.84156151
ENSG00000133943,378.7967827,382.7765854,453.3195649,528.2022474,58.01248417,42.82616058,68.65506395,68.32297663
ENSG00000133958,3.293885067,1.435412195,3.841691228,7.890158053,34.05080593,17.84423357,44.77504171,48.16209828
ENSG00000133961,1558.007637,1470.340559,1514.72397,1366.750712,2383.556415,2437.522306,1564.141457,1590.469292
ENSG00000133962,10.43063604,6.698590244,8.781008521,7.890158053,2.522281921,3.568846715,0,4.480195189
ENSG00000133980,0,0.956941463,0,0.438342114,0,0,0,1.120048797
ENSG00000133983,20.86127209,25.83741951,35.67284712,38.13576392,197.9991308,260.5258102,191.040178,200.4887347
ENSG00000133985,355.1906064,319.139978,293.0661594,270.8954265,108.4581226,153.4604087,83.58007786,118.7251725
ENSG00000133997,312.9190813,330.1448049,335.8735759,334.0166909,2103.583122,2169.858803,1874.581746,1874.961686
ENSG00000134001,4749.233285,5007.674678,5283.423064,4509.663669,10316.13305,9532.389575,9402.758759,9207.921161
ENSG00000134007,0.548980844,1.435412195,2.19525213,1.315026342,18.9171144,7.13769343,5.970005561,14.56063436
ENSG00000134013,27.99802307,26.31589024,43.9050426,35.94405335,5246.346395,4710.877663,2916.347717,3006.210972
ENSG00000134014,966.2062862,1000.4823,1052.074583,930.161966,721.3726293,606.7039415,799.9807452,820.9957683
ENSG00000134020,16.46942533,16.26800488,36.77047318,33.31400067,0,0,0,1.120048797
ENSG00000134030,415.0295184,398.0876488,238.1848561,273.9638213,139.9866466,174.873489,170.1451585,147.8464412
ENSG00000134042,1.646942533,6.698590244,16.46439098,7.451815939,0,3.568846715,0,0
ENSG00000134046,3210.439978,3434.941383,3232.508762,2585.341789,3166.724951,2851.508525,1740.256621,2041.848957
ENSG00000134049,404.5988824,407.6570634,640.464809,568.0913798,512.0232299,542.4647006,513.4204783,436.8190309
ENSG00000134056,119.6778241,126.3162732,162.4486576,133.2560027,186.6488621,103.4965547,170.1451585,198.2486371
ENSG00000134057,1918.139071,1948.81129,2624.972735,2189.957202,3773.333753,3558.140175,3752.148495,3607.677176
ENSG00000134058,636.8177796,650.7201951,871.5150957,803.0427529,765.5125629,674.5120291,653.715609,617.1468872
ENSG00000134070,51.60419938,48.3255439,84.51720701,58.29950117,133.6809418,139.1850219,167.1601557,161.2870268
ENSG00000134072,85.09203089,71.29213902,58.17418145,78.0248963,105.9358407,96.3588613,98.50509176,148.96649
ENSG00000134077,1458.642104,1455.507966,1445.024715,1273.822183,1222.04559,1216.97673,1265.641179,1276.855629
ENSG00000134086,948.6388992,881.8215585,852.8554526,1037.117442,157.64262,171.3046423,179.1001668,182.5679539
ENSG00000134107,2693.849004,2301.44422,461.0029473,497.9566416,14229.45345,15695.78785,2068.606927,2022.808128
ENSG00000134108,1537.146364,1595.22142,1795.167429,1432.940371,1963.596475,1891.488759,1307.431218,1279.095726
ENSG00000134109,1380.137843,1323.928515,1026.829184,844.2469117,3367.246364,2926.454306,1847.716721,1724.875148
ENSG00000134115,0,0,0,0,3.783422881,3.568846715,2.985002781,1.120048797
ENSG00000134121,0,0,0.548813033,0,27.74510113,10.70654014,35.82003337,29.12126873
ENSG00000134138,1.097961689,0.956941463,1.097626065,1.315026342,590.2139694,610.2727882,417.9003893,430.0987381
ENSG00000134146,216.2984527,208.1347683,306.7864852,277.4705582,181.6042983,217.6996496,185.0701724,160.166978
ENSG00000134152,307.4292729,322.4892732,320.506811,268.2653738,654.5321584,667.3743357,591.0305506,630.5874728
ENSG00000134153,1292.300908,1343.067344,1577.288656,1660.001586,595.2585332,574.5843211,477.6004449,490.5813731
ENSG00000134160,2.195923378,0.956941463,0,0,0,3.568846715,0,0
ENSG00000134183,23.05719547,21.0527122,34.57522105,27.17721107,25.22281921,24.981927,26.86502503,33.60146391
ENSG00000134184,0,0,1.097626065,0.438342114,1.26114096,0,2.985002781,0
ENSG00000134186,4552.698143,4638.773744,4422.335416,3678.567021,460.3164505,438.9681459,453.7204227,490.5813731
ENSG00000134193,7.685731822,7.655531707,18.65964311,12.27357919,0,0,0,0
ENSG00000134198,2.195923378,0.956941463,1.646439098,3.068394798,204.3048356,182.0111825,244.770228,237.450345
ENSG00000134201,2.195923378,1.435412195,0.548813033,2.19171057,0,0,2.985002781,3.360146391
ENSG00000134202,2335.913493,2332.066346,1335.262108,1524.115531,2288.970843,2219.822657,1808.911685,1692.393732
ENSG00000134207,0,1.435412195,0,1.315026342,8.827986722,0,0,2.240097594
ENSG00000134215,25.80209969,26.31589024,29.08709073,35.94405335,581.3859827,481.7943065,388.0503615,392.017079
ENSG00000134216,0,0.478470732,0.548813033,0.438342114,0,0,0,0
ENSG00000134222,713.6750978,655.9833732,625.6468571,575.5431957,1080.797803,1059.947474,1170.12109,1206.292555
ENSG00000134240,172.3799852,205.2639439,1961.457778,1844.543616,1.26114096,0,0,3.360146391
ENSG00000134242,2.744904222,1.913882927,1.646439098,0.876684228,307.7183943,296.2142773,322.3803003,449.1395677
ENSG00000134243,1451.505353,1420.579602,440.1480521,451.0540354,2399.951247,1991.416467,1596.976488,1710.314513
ENSG00000134245,19.7633104,27.75130244,14.81795188,24.54715839,150.0757743,99.92770801,101.4900945,103.0444893
ENSG00000134247,1783.638764,1813.404073,2032.25466,1902.404775,3712.798987,3729.444817,3486.483248,3541.594297
ENSG00000134248,1323.592816,1327.27781,1403.863737,1284.780736,2678.6634,2748.01197,2217.857066,2087.770958
ENSG00000134250,1033.181949,1029.190544,1285.320122,1137.497786,10785.27749,9582.353429,8701.283105,8719.579886
ENSG00000134253,103.7573796,91.38790976,167.3879749,181.4736352,163.9483248,167.7357956,241.7852252,271.0518089
ENSG00000134255,1010.673735,1017.228776,1014.206484,847.7536486,1293.930625,1102.773635,1074.601001,1118.928748
ENSG00000134256,15.37146364,14.83259268,15.91557794,18.41036879,42.87879265,24.981927,26.86502503,30.24131752
ENSG00000134258,2.744904222,3.349295122,5.488130326,5.260105369,2.522281921,0,0,1.120048797
ENSG00000134259,0,0,0,0,7.566845762,7.13769343,8.955008342,5.600243986
ENSG00000134262,138.3431728,155.9814585,214.5858957,214.7876359,257.2727559,264.0946569,304.4702836,308.0134192
ENSG00000134265,1196.22926,1222.014249,1300.686887,1197.988998,2360.855878,2301.906131,2077.561935,2048.56925
ENSG00000134278,837.7447686,933.4963976,465.3934516,453.2457459,855.0535711,728.0447298,680.580634,729.1517669
ENSG00000134283,1384.52969,1575.125649,1701.320401,1503.075109,1316.631163,1274.078277,1298.47621,1238.77397
ENSG00000134285,230.0229738,226.3166561,456.6124431,519.8737473,203.0436946,164.1669489,217.905203,199.3686859
ENSG00000134287,2576.916084,2591.875954,3087.073308,3145.104668,3294.100188,3636.654802,3710.358456,3444.150051
ENSG00000134291,2067.46186,2078.476859,2099.758663,2139.986201,2658.485144,2555.294248,2931.272731,3017.411459
ENSG00000134294,9722.999736,10534.96857,5033.713135,4102.005503,23839.34757,16191.85754,10235.57453,11208.32831
ENSG00000134308,5885.623633,6169.880085,5858.030309,5316.213159,12560.96396,11791.46955,8026.672477,7870.582897
ENSG00000134313,2820.663579,2887.092395,2433.436986,2192.587254,1925.762246,1823.680671,1925.326793,1770.797148
ENSG00000134317,191.0453339,205.7424146,230.5014737,208.6508463,118.5472503,114.2030949,107.4601001,124.3254165
ENSG00000134318,989.2634817,969.8601732,1026.280371,806.987832,7083.828774,5410.37162,4558.099246,5154.464564
